input_model,input_column,tags,output_model,output_columns
model.sap_source.stg_sap__pa0008_tmp,ANZ37,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__pa0008,"{""ANZ37"":""Directly mapped after casting to DECIMAL(28, 6)""}"
model.sap_source.stg_sap__pa0008_tmp,EIN37,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""EIN37"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,OPK37,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""OPK37"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,LGA38,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""LGA38"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,BET38,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__pa0008,"{""BET38"":""Directly mapped after casting to DECIMAL(28, 6)""}"
model.sap_source.stg_sap__pa0008_tmp,ANZ38,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__pa0008,"{""ANZ38"":""Directly mapped after casting to DECIMAL(28, 6)""}"
model.sap_source.stg_sap__pa0008_tmp,EIN38,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""EIN38"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,OPK38,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""OPK38"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,LGA39,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""LGA39"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,BET39,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__pa0008,"{""BET39"":""Directly mapped after casting to DECIMAL(28, 6)""}"
model.sap_source.stg_sap__pa0008_tmp,ANZ39,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__pa0008,"{""ANZ39"":""Directly mapped after casting to DECIMAL(28, 6)""}"
model.sap_source.stg_sap__pa0008_tmp,EIN39,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""EIN39"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,OPK39,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""OPK39"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,LGA40,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""LGA40"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,BET40,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__pa0008,"{""BET40"":""Directly mapped after casting to DECIMAL(28, 6)""}"
model.sap_source.stg_sap__pa0008_tmp,ANZ40,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__pa0008,"{""ANZ40"":""Directly mapped after casting to DECIMAL(28, 6)""}"
model.sap_source.stg_sap__pa0008_tmp,EIN40,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""EIN40"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,OPK40,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""opk40"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,IND01,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""ind01"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,IND02,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""ind02"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,IND03,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""ind03"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,IND04,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""ind04"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,IND05,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""ind05"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,IND06,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""ind06"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,IND07,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""ind07"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,IND08,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""ind08"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,IND09,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""ind09"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,IND10,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""IND10"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,IND11,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""IND11"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,IND12,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""IND12"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,IND13,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""IND13"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,IND14,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""IND14"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,IND15,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""IND15"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,IND16,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""IND16"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,IND17,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""IND17"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,IND18,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""IND18"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,IND19,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""IND19"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,IND20,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""ind20"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,IND21,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""ind21"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,IND22,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""ind22"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,IND23,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""ind23"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,IND24,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""ind24"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,IND25,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""ind25"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,IND26,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""ind26"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,IND27,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""ind27"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,IND28,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""ind28"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,IND29,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""ind29"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,IND30,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""ind30"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,IND31,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""ind31"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,IND32,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""ind32"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,IND33,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""ind33"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,IND34,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""ind34"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,IND35,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""ind35"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,IND36,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""ind36"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,IND37,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""ind37"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,IND38,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""ind38"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,IND39,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""ind39"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,IND40,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""ind40"":""Directly mapped after casting to TEXT""}"
